gene_name	gene_expression
Myo18b	1.3214878005469942e-4
Grk3	0.09035577853248201
Crybb3	0.027720453633166064
2900026A02Rik	0.12121377098403861
F830115B05Rik	6.231274342659829e-4
Sgsm1	0.011682924246366674
Wscd2	0.005110237128062606
Cmklr1	0.023960451559861946
Ficd	0.014625684191399547
Sart3	0.16691519046561615
Iscu	0.3585119913138429
Tmem119	0.053033720778618544
Selplg	0.22658430055394083
Coro1c	0.5948039299254839
Gm43335	0
Gm43336	0.04666713634915014
Ssh1	0.28134763180542477
Dao	1.7366713125750564e-4
Usp30	0.07077120972722077
Gm42913	0
Alkbh2	0.026064440052036723
Ung	0.04038945407083544
Acacb	0.015727681024134126
Myo1h	0.019849094808221533
Kctd10	0.5278312755392666
Ube3b	0.24833665882817202
Mmab	0.03769550845714463
Mvk	0.1725038414959412
Fam222a	0.016232168113451545
Trpv4	0.0416361314697044
Gltp	0.8512580842020723
Tchp	0.025897172385329178
Git2	0.35263307129304655
Ankrd13a	0.5131536122938771
1500011B03Rik	0.1455402702974346
Gm13821	5.309656073905028e-4
Oasl2	0.14242744806419846
Oasl1	0.05450455148715498
2210016L21Rik	0.08905132232416113
Sppl3	0.6304847925434964
C730045M19Rik	0.031443171771887844
Gm10401	6.275752941341934e-4
Acads	0.13274103895770376
Unc119b	0.12775728149000407
Mlec	0.3740094580254536
Cabp1	2.2802925471890288e-4
Pop5	0.3124486178598732
Rnf10	0.7716315214980707
Coq5	0.09692173534800798
Dynll1	1.997655925226736
Srsf9	0.8358241996144685
Gatc	0.04466071214919542
Triap1	0.1508721864652205
Cox6a1	1.5408001629577728
Msi1	0.02767038139887005
Sirt4	0.018139626660688895
Pxn	0.6515222626574625
Rplp0	3.5856727824542514
Gcn1	0.21835850615083968
Rab35	0.5061329960011316
Bicdl1	0.10368506379834694
Cit	0.023145665619630565
Prkab1	0.18536219718615754
4933424N20Rik	4.1605910255363196e-5
Hspb8	0.5269511676438299
Srrm4	0.010970183646516836
Suds3	0.4689999428863192
Taok3	0.14263962401323632
Gm43637	0.0015517904948291713
Pebp1	1.1665752193745922
Gm42546	0
Vsig10	0.026799146211386713
Wsb2	0.67374798280329
Rfc5	0.099073314989939
Ksr2	4.775370853820238e-5
Nos1	0.005359431814335389
Fbxo21	0.028115350563160117
Tesc	0.01922141690490049
Fbxw8	0.15336670175833558
Hrk	5.963849152071831e-5
Rnft2	0
2410131K14Rik	0.055187492974612645
Med13l	0.6932415185319206
Gm43785	0
Gm43788	0.07318251583661216
Gm43275	0.011640662867337528
Gm43274	0.018812624111264723
Gm43052	2.1489193142849394e-4
Gm43051	1.9855762746403158e-4
Tbx3	0.06529368560471066
Rbm19	0.16726143378121452
Lhx5	2.3028929542722552e-4
Sdsl	6.033952799038606e-4
Plbd2	0.31157911428812957
Slc8b1	0.12767503300751554
Tpcn1	0.08156879932723336
2510016D11Rik	2.3478709495605046e-4
Iqcd	1.5647962874952928e-4
Rita1	0.027077650856312974
Ddx54	0.49885919908484594
Rasal1	4.1605910255363196e-5
Dtx1	0.004619353596388021
Oas2	0.02700686420374505
Oas3	0.05598733735444276
Oas1e	0
Oas1c	0.012092430105698977
Oas1b	0.017382720711341004
Oas1f	0.021217234505462756
Oas1g	0.00960179519931459
Oas1a	0.06032487776415301
Rph3a	7.617646090334447e-4
Ptpn11	0.5634870439004314
Gm42930	0.0026873614135230046
Rpl6	3.0179669112873473
Hectd4	0.09801779119549774
Trafd1	0.3581925744338883
Naa25	0.2946136189470736
Gm43420	0.010124356368582976
Erp29	0.7062259074440908
Tmem116	4.917956334088432e-4
Adam1b	0.0013131071291961444
Adam1a	7.551251707369086e-4
Mapkapk5	0.040183645731342955
Aldh2	0.5842600331879687
Acad12	0.006998316083119834
Acad10	0.0038814544634585783
Brap	0.35660691092563895
Atxn2	0.4541330243334814
Gm43571	0.007530874116686651
Gm42866	0.003050754538908157
Sh2b3	0.22607440752852923
4933437G19Rik	0.007664581426559907
Pheta1	0.09889344429353995
Cux2	0.0036643933766911017
Myl2	5.315031934873529e-4
Ccdc63	6.855746879444107e-4
Ppp1cc	0.7251259922825023
Gm42748	0.013981399051120934
Hvcn1	0.04121612688138301
Tctn1	0.018660821389081095
Pptc7	0.2299845535114636
Rad9b	0.024595484623937312
Vps29	0.6176373393218793
Fam216a	0.08047788427742672
Gpn3	0.16546873857519667
Gm42830	0.043356753871146375
Arpc3	1.4311636732242214
Anapc7	0.3267493831148894
Atp2a2	1.2814559637375407
Gm43359	0.030295577433204664
Gm43360	0.014765686837630706
Gm43361	0.013900612801822095
Ift81	0.020772660549105537
Gm43541	0.02300256177189953
P2rx7	0.0590897708853315
P2rx4	0.2463874696864457
Camkk2	0.16721025004654558
Gm43684	0.018852437594461757
Anapc5	0.6329246084577417
Rnf34	0.11473493222137916
Kdm2b	0.2369644065822083
Gm43411	0.0036818849173221244
Orai1	0.381017306289994
Morn3	0.0050977967656931095
Gm43412	0.02489720887865861
Tmem120b	0.0391993456500027
Rhof	0.08118117549366337
Gm43413	0.00647716951415686
Setd1b	0.17409495551785956
Psmd9	0.2833533037262596
Wdr66	0.007024063020765067
Bcl7a	0.03346530449751048
Mlxip	0.180984812657668
Gm42907	6.079092141122172e-4
Gm42908	0.015737782175961546
Il31	0.008048997850409039
Diablo	0.21592368966231382
Gm49027	1.0413772845632286e-4
Vps33a	0.11399141531684456
Gm43133	0.003919655239927301
Clip1	0.47398049585343993
Gm42651	0.00902081558477575
Gm43797	0
Zcchc8	0.1536972879666807
Rsrc2	0.7466365544262411
Kntc1	0.04677912844292377
Hcar2	0.6377327611758982
Denr	0.8848576668258186
Ccdc62	0.035779033218531
Hip1r	0.4625903996454994
Vps37b	1.1276265382469668
Abcb9	0.027938683341083966
Ogfod2	0.06001924281420393
Arl6ip4	0.32772530881984774
Pitpnm2	0.06624744374600004
Mphosph9	0.05762832937263652
Gm43339	9.742154176517134e-5
Gm43340	0.0035947449809714616
2810006K23Rik	0.026678235900570772
Cdk2ap1	0.5045514608735251
Sbno1	0.7611919227217938
Gm37415	0.03581911830731511
Kmt5a	0.6343130016234476
Rilpl2	0.40229912246569965
Snrnp35	0.03674658016168881
Rilpl1	0.0575777403788417
Gm43034	1.319034892035977e-4
Tmed2	1.133550284433407
Ddx55	0.052102084194765586
Eif2b1	0.1426879215614793
Gtf2h3	0.14058853389658266
Tctn2	0.024961422152804787
Atp6v0a2	0.25874393546426766
Dnah10	1.340084982338702e-4
Ccdc92	0.011160598493406726
Zfp664	0.3132328087734879
Rflna	0.004340699069088805
Ncor2	0.24840368645441466
Scarb1	0.213275085618889
Gm42633	0.006982291699645877
Ubc	2.591532801963092
Dhx37	0.08389532678257074
Bri3bp	0.15075858468598863
Aacs	0.20021794761104855
Tmem132c	0.016534719941783314
Slc15a4	0.2345960818187508
Glt1d1	0.006132021113920321
Tmem132d	0.003810196109791583
Gm42498	6.020111928268183e-4
Fzd10	0.013690149482879306
Stx2	0.08798957381467595
Ran	1.8097519096996963
Adgrd1	0.2205387923027158
Gm40332	2.862403169323203e-4
Sfswap	0.2967539843821173
Gm42979	0.011259985519135478
Mmp17	0.015242379412411917
Zfp11	0.0012308963212807628
Mrps17	0.4215994402900846
Nipsnap2	0.17079752789441074
Psph	0.5443501321426153
Cct6a	1.1902825043063439
Sumf2	0.025634568826458433
Phkg1	0.17236007914688878
Gm42790	5.171523591128243e-4
Chchd2	2.3991103266491987
Zbed5	0.024632933430224543
Nupr1l	0.0015786863538124402
Vkorc1l1	0.332345491657965
Gm42986	0.021296103987140113
Gm43482	0.013134905283405772
Gusb	0.3181683963887043
Asl	0.1818990440007657
Crcp	0.10690644067003074
Tpst1	0.12695347085374128
2210412B16Rik	1.391980490035255e-4
Kctd7	0.00983412708987698
Rabgef1	0.6073567673510579
Tmem248	0.2851358039844615
Gm42467	0.018831951473374266
Sbds	0.5433931875944908
Tyw1	0.049327568397156525
Caln1	0.00043226250347242493
Gm42894	0.004620425170930663
Galnt17	0.07985266565387893
Gm42897	0.06040572110364656
Gm43165	6.423953349541827e-4
Auts2	0.2975178712351402
Gm42589	0.0018051983754833463
Gm42588	0.0023952795723796616
Gm42591	6.461482938663608e-4
Gm43483	0.0015270666312912084
Gm42443	0.0053576359922995415
Gm42442	8.904048331077541e-4
C230071H17Rik	0.0030059570859995452
Gm42441	8.362144193053236e-4
Gm42440	0.01583489088565614
Gm42438	0
Gm42991	8.943952182301329e-4
Gm42992	0.013311962983724002
2610011E03Rik	0.008721763003107981
Gm42993	0.00813508675638941
Gm42995	1.0401847077845026e-4
Gm42989	0.006518877475733732
Gm43018	0
Gm43187	0.0032815303588718
Castor2	0.051192684073910644
Rcc1l	0.08398521217529241
B230377A18Rik	0.01345530907718199
Gtf2ird2	0.018121967216074942
Ncf1	0.12932942318467952
Gtf2i	0.2696041842849588
Gm43481	0.0030937808126543973
Gtf2ird1	0.08786862907418799
Gm42885	0.00799811772265332
Clip2	0.047976043711888836
2700029L08Rik	5.416533028595315e-4
Rfc2	0.2517638479137825
Lat2	0.14031369035104382
Eif4h	1.0098252486856514
Limk1	0.08602740564021195
Eln	0.5920115031260447
9030607J07Rik	1.7905286738444708e-4
Mettl27	0.023327962378622308
Cldn4	0.44586037588812477
Cldn3	0.011618073469922614
Abhd11	0.19778341516254783
Stx1a	0.026942821288586452
Bud23	0.20316185526863625
Dnajc30	0.09099249112304626
Vps37d	0.0056084073143920455
Mlxipl	0.006185831622894003
Tbl2	0.07490238233601491
Bcl7b	0.2513466509959378
Baz1b	0.3268072429854352
Fzd9	0.0015077609141130883
9430007M09Rik	0.0038027541823036836
Nsun5	0.06532144421952962
Pom121	0.3788872880597125
Hip1	0.1083189598510815
Gm42731	0.002592168238492371
Ccl24	0.019660882707496514
Gm43123	0.007982075446583999
Rhbdd2	0.07023340406721665
Por	0.8264104838110404
Tmem120a	0.3042971776559041
Styxl1	9.854408375071369e-5
Mdh2	1.0631118925251317
Srrm3	0.002637395385628415
Hspb1	2.3713902811138268
Ywhag	1.2105706413552204
Ssc4d	0.010810070200382906
Dtx2	0.2956530341497174
Upk3b	0.003701366594876571
Rasa4	0.10106141704785425
Polr2j	0.35323734139999735
Lrwd1	0.17236687200991077
Alkbh4	0.08710064774101134
Orai2	0.18994256379451466
Prkrip1	0.16980565647033638
Sh2b2	0.12158520267190792
Cux1	0.37938355379699923
A430110C17Rik	0.004640388305799354
Gm38082	0.03307954112905913
Col26a1	0.0026032897444973014
Ift22	0.07291842140622982
Fis1	0.6160520063571218
Cldn15	0.015804187433754804
Znhit1	0.3667613390997362
Plod3	0.25157789589494944
Vgf	0.010116802228193117
Ap1s1	0.4666682369954962
Serpine1	1.1131829717067134
Trim56	0.1645140840628912
Muc3	0.004091418282823115
Ache	7.88591005885607e-4
Ufsp1	0.01468383532467856
Srrt	0.3864023092649832
Trip6	0.23429148734107824
Slc12a9	0.018831464679193333
Ephb4	0.1541078262907185
Pop7	0.27868674398645854
Gigyf1	0.17178429728282638
Gnb2	1.2991494617463875
Tfr2	0.006761475008838807
Mospd3	0.1193226987067849
Pcolce	0.6866967118240451
Fbxo24	0.009249015793725827
Lrch4	0.007219743307359422
Irs3	1.689568757476823e-4
Agfg2	0.04810128413762316
Nyap1	0.01077437352173516
Tsc22d4	0.3523753449777148
Ppp1r35	0.10585846104174307
Mepce	0.31113853068894365
Zcwpw1	0.004337715254446413
Pilra	0.08030466103677449
Pilrb1	0.022541590289940322
Pilrb2	0.04410575546802321
Cyp3a13	0.003383620814836739
Gjc3	0
Zkscan1	0.15224468883213726
Zscan21	0.05944443751636707
Zfp113	0.05489938624678801
Cops6	0.47217502285688984
Mcm7	0.2579688590973246
Ap4m1	0.060979999443003224
Taf6	0.102483962838373
Cnpy4	0.08211678062714704
Mblac1	0.014616224427338181
Nxpe5	0.025232635422100212
Lamtor4	0.6479524856466343
Map11	0.1200816630024206
Gal3st4	5.1574644034987156e-5
Stag3	0.0020625044952139755
Zfp157	0.018363656395706408
Zfp68	0.18074605749387487
Gm42815	0.015485760880961744
A430033K04Rik	0.01371677925285404
Fam20c	0.150486616943375
Pdgfa	0.585466171807331
Prkar1b	0.013266601653197166
Dnaaf5	0.059368210997276245
Sun1	0.3028979346101798
Get4	0.33801096625805493
Adap1	0.030155094908073447
Cox19	0.17451937179612395
3110082I17Rik	0.04209056016767501
Gpr146	0.023543647664623673
C130050O18Rik	0.015499809333081361
Gper1	0.004576818832284104
Zfand2a	0.4606720230802011
Micall2	0.06751542330105938
Ints1	0.15398637910138777
Mafk	0.7499010594643047
Tmem184a	0.016960430803606298
Psmg3	0.14279270152899404
Elfn1	0.044230714626752245
Mad1l1	0.07934995229960584
Gm43702	8.14190330426406e-4
Gm43338	7.328276398635887e-4
Nudt1	0.14186436389177176
Mrm2	0.022561698491537902
Snx8	0.1268718985426213
Eif3b	1.1857926301500388
Chst12	0.052680127363207804
Lfng	0.16141181736257074
Ttyh3	0.19873416915470188
Iqce	0.009714790345682341
Brat1	0.025527664341026254
Amz1	0.02424235087945315
Gna12	0.1523675753771932
Card11	0.002020775822380439
Sdk1	0.04948270409086422
Gm43557	0.001098431418722853
Foxk1	0.17550421711656877
Ap5z1	0.06349881828087052
Radil	0.004081110701243531
Papolb	0.0017435942124206729
Wipi2	0.5661004876846636
Tnrc18	0.3408228530922989
Fbxl18	0.0636516529050305
Actb	4.042600494667353
Fscn1	0.7108951131140748
Rnf216	0.2524160435304501
Olfr718-ps1	2.98486561643731e-4
Rbak	0.05397101004815413
Zfp12	0.05345262446180177
Zfp316	0.01702356630729956
E130309D02Rik	0.18915284942582525
Zdhhc4	0.10129601502941157
Grid2ip	0.004166658805943071
Kdelr2	0.9000945103358132
Daglb	0.11311333117291589
Rac1	1.7988159354363293
Fam220a-ENSMUSG00000118332	0.047272844751134906
Fam220a-ENSMUSG00000083012	0.008690244482023435
Cyth3	0.37324363547646666
Usp42	0.10941657915783591
Gm42503	0.0015294567257160998
Eif2ak1	0.13597029783270434
Ankrd61	0.004024549629701816
Aimp2	0.3350263331398696
Pms2	0.019879635289584703
Ccz1	0.26411691421253425
Lmtk2	0.15889314842694702
Tecpr1	0.11482759492407456
Bri3	1.0756432419817452
Baiap2l1	0.10005930140222652
Nptx2	0.06570453207107721
Trrap	0.3167027588668909
Smurf1	0.3543091792890232
Arpc1a	0.7848746584225996
Arpc1b	1.4253625755797847
Pdap1	0.8431006079258107
Bud31	0.6466990363806424
Ptcd1	0.05718721966380666
Cpsf4	0.15353669052237956
Atp5j2	1.5510421526832479
Zkscan14	0.02705579621918451
Zkscan5	0.039049873597806616
Zfp655	0.5664133777207707
Zscan25	4.887160260008635e-5
Gm42636	0.1677947810802779
Cyp3a57	0.011821976755732953
Gm42863	4.750629844148703e-5
Rnf6	0.4582992006454502
Cdk8	0.1975460284868638
Wasf3	3.6847692505495697e-4
Usp12	0.19678660569720935
Rpl21	2.7548805009067534
Rasl11a	0.15455327647673875
Gtf3a	0.2518650020984805
Mtif3	0.04926108532717435
Lnx2	0.22747168477818835
Polr1d	1.4924455458525074
Flt3	0.06349184314071371
Gm43460	7.697300990484998e-5
Pan3	0.45777144257845864
Flt1	0.3393151497662682
Pomp	1.2494566962315203
Slc46a3	0.007822101220767
Mtus2	0.01386246285078821
Slc7a1	0.49173643873422457
Ubl3	0.5556622233772812
Katnal1	0.028107267009381723
Hmgb1	1.9294958880897173
Uspl1	0.13860536347140226
Alox5ap	0.42751897009908624
Medag	0.22353321583218305
Tex26	0.01104636757565468
Hsph1	0.5341970672649649
B3glct	0.0941346906498132
Fry	0.09331635996542288
Brca2	0.06707021017880742
N4bp2l1	0.18845299857764342
N4bp2l2	0.565174652744499
Pds5b	0.2504518440685158
Stard13	0.1758941894560295
Rfc3	0.07334617021677171
Gm43196	0.006914654031163629
Gm43197	0.005208865096671912
Samd9l	0.16390961381011568
Hepacam2	3.468829166423382e-4
Vps50	0.1818190289776738
Gm43294	0.005683600124541998
Tfpi2	0.2014689543472148
Gng11	0.39607924927390037
Bet1	0.2538662508224554
Col1a2	2.982484396546516
Gm43921	0.0026209667319020786
Casd1	0.0776818488694262
Gm44432	0.006849896535918152
Sgce	0.10856292188219306
Peg10	0.13289210722520356
Ppp1r9a	0.02281189784976849
Pon1	0.0076491134761736326
Gm44250	0.05050778874192657
Pon3	0.055749362332117074
Pon2	0.542963139718802
Gm44424	4.6655537027877456e-5
Asb4	0.014758085092824226
Pdk4	0.07231641075766743
Slc25a13	0.13083055934731547
Sem1	2.184263409532583
Dlx5	0.03496972199435396
Sdhaf3	0.07024600952035638
Tac1	0.06274962019095957
Asns	0.592779238234834
C1galt1	0.47435098347697435
Gm43961	0.0017241193333653053
Col28a1	0.02961609478047583
Mios	0.10641583027714241
Rpa3	0.2806455155680963
Umad1	0.07377691817552143
Glcci1	0.038955067920159285
Ica1	0.020138294707256255
Ndufa4	1.984396440682346
Phf14	0.2172686924902352
Thsd7a	0.07627795465617283
Tmem106b	0.22156818523959443
Tmem168	0.1919253859434566
Bmt2	0.3259015165874222
Gpr85	0.0197477168836262
2610001J05Rik	0.4919652798801037
Foxp2	0.029189072811736032
Mdfic	0.3331734497762039
Gm43924	0.0037870421463040097
Gm43990	0.006169988613677493
Tfec	0.052523715310096565
Tes	0.7465062182452173
Cav2	0.7843133828525173
Cav1	0.9162420068101564
Met	0.5544174522628358
Capza2	1.3679366656869227
St7	0.0731055362503547
Gm43533	0.011379227104702771
Gm43844	0.0014609573973544253
Wnt2	0.045813021716993856
Cftr	0.001485825206326165
Cttnbp2	0.022059146480469013
Gm43843	0.0028057436833104866
Lsm8	0.5017900877460895
Tspan12	0.08620206571490968
Ing3	0.2294838935945191
Cped1	0.14339023353794622
Wnt16	0.01243292566817066
Fam3c	0.15849272579063256
Ptprz1	0.3345642091771006
Aass	0.0026228538014424945
Cadps2	0.008111032388082392
Ndufa5	0.6080468032507267
Lmod2	0.005609165022486409
Wasl	0.5594614466622503
Gm42856	0.005072135870339839
Tmem229a	0.009567012366000228
Pot1a	0.04658032102081409
Gm42547	0.10768774135133877
Gm42549	0.017270174523064518
Gm42548	0.013017938214793846
Zfp800	0.30621851676651163
Gcc1	0.1056865121245996
Arf5	1.6650613537867647
Snd1	0.32357739825253723
Gm37321	0.007704966233199199
Gm37978	0.02514805292384185
Lrrc4	0.019580873675949465
Gm37940	0
Rbm28	0.3104674421823458
Prrt4	0.0025975943377279883
Impdh1	0.18241452510137363
Hilpda	0.6492422854937753
Fam71f2	0.020523526765724685
Calu	1.0155802474475375
Opn1sw	0.004109281368208955
Ccdc136	0.02604782640351095
Flnc	0.19494696029088687
Atp6v1f	1.0252771182527387
Kcp	0.010204744430171891
Irf5	0.23302262021445652
Tnpo3	0.41605122195222416
Gm43029	0.013973419132666578
Tspan33	0
Smo	0.1594235860773938
Ahcyl2	0.4567088101096076
4930528J11Rik	0.0050977967656931095
Strip2	0.014591259050470791
Nrf1	0.2093811894724176
Ube2h	0.7151313663412076
Zc3hc1	0.09748751691192378
Klhdc10	0.14002521189976674
Tmem209	0.08456697889768727
Cpa2	4.1605910255363196e-5
Cpa4	0.05847989265871794
Cep41	0.013393888782442635
Mest	0.13066083219929345
Copg2	0.1841583181189176
5330406M23Rik	0.09669513239695454
Gm37728	0.05102577573990073
Gm43800	2.747232032015087e-4
Mkln1	0.47498739372563714
Podxl	0.1472422423263354
Plxna4	0.055212956932445705
Chchd3	0.34580390924453797
Gm42895	0.004731714770980099
Exoc4	0.24840416442791483
Gm43168	0
Slc35b4	0.06882844640366755
Akr1b3	0.5378487530116668
Akr1b8	0.5545501994794177
Akr1b10	0.04005648501556311
Bpgm	0.22227960648379716
Cald1	1.2154487406054213
Agbl3	0.0451807920367218
Gm43748	0.0016616477775990058
Tmem140	0.1250107352418321
Cyren	0.1195790482988776
Wdr91	0.09023838436207378
Slc23a4	0.012551869284059968
Cnot4	0.5123817801251678
Nup205	0.21181661122836784
1810058I24Rik	0.8824169358579749
Slc13a4	0.0028555807533133305
Fam180a	0.015350217894284342
Mtpn	1.0172460014800373
Ptn	0.5250795244869908
Creb3l2	0.28786593074027705
Trim24	0.11464237751964904
Svopl	0.005125734974601837
Atp6v0a4	0.06198648044183661
D630045J12Rik	0.010028261851776746
Zc3hav1l	0.07795469080062635
Zc3hav1	0.9283312741044113
Ttc26	0.0022649406486158394
Ubn2	0.43371566039834797
Fmc1	0.2512085995870132
Luc7l2	0.7845219856730791
Klrg2	0.055618919150433925
Clec2l	0.009253061738274702
Hipk2	0.15273823409177772
Tbxas1	0.040778904763471936
Parp12	0.1306462853980279
Gm42963	0.004665493206595038
Kdm7a	0.6548812447872553
Slc37a3	0.10630958825161782
Rab19	0.006339665442140612
Mkrn1	0.6436427367127798
Dennd2a	0.06726224698945778
Adck2	0.037464014926819514
Ndufb2	0.8153487111811563
Braf	0.2586890926529746
Mrps33	0.5917055914218776
Tmem178b	0.008320199285795731
Agk	0.020225499136002367
E330009J07Rik	0.17083092405321157
Wee2	5.439122250651241e-4
Ssbp1	0.2513892741476109
Olfr460	6.862897217065714e-4
Clec5a	0.04380945516994437
Mgam	0.001880614157076261
Trbc1	0.01739495795085819
Trbc2	0.4631321184758521
Ephb6	0.09830177836316979
Trpv6	3.1688598187946487e-4
Gstk1	0.08280331484046603
Tmem139	0.019117390074393052
Casp2	0.07257492995474213
Fam131b	6.88480699064322e-4
Zyx	0.7759752603385611
Epha1	0.04879019692042821
Tas2r143	9.401292811242565e-5
Tcaf2	0.11258132483486158
Tcaf1	0.12324948670804067
Arhgef5	0.4409005693901629
Gm44253	0
Tpk1	0.044107769532140226
Cntnap2	0
Cul1	0.588621798172594
Ezh2	0.2997103187359656
Pdia4	0.4762193198496003
Zfp398	0.02464884255809916
Zfp282	0.06794931083892115
Zfp212	0.13806642011892742
Zfp956	0.01797119958902735
Zfp777	0.16060091396052012
Zfp746	0.12199547821838976
Krba1	0.028680741645086695
Zfp467	0.03283223829755283
Atp6v0e2	0.0012725008679003024
Lrrc61	0.006154284655330801
Rarres2	1.0360719875616522
Repin1	0.015374561380539444
Zfp775	0.005095410337772615
AI854703	0.0026253570327980126
Gimap8	0.03427858464763331
Gimap9	0.04433886832534718
Gimap4	0.07061737699249855
Gimap6	0.2277283305608515
Gimap1	0.046655194778317526
Gimap5	0.06123203547409652
Tmem176b	0.53789789358501094
Tmem176a	0.44238354985694656
Gpnmb	0.24142480634177077
Malsu1	0.23072733849484342
Igf2bp3	0.021120016662581977
Tra2a	1.0371427231897292
Gm43980	8.627400447401125e-4
Ccdc126	0.06327553073644085
Fam221a	0.015746571677374692
Npy	0.14373753447039558
Mpp6	0.3699840989363596
Gsdme	0.05163226485061846
Osbpl3	0.22025343356859897
Cycs	1.2624705186692555
4921507P07Rik	0.005153981099495241
Nfe2l3	0.007466485712835854
Hnrnpa2b1	1.849269556173857
Cbx3	0.7956531155590951
Snx10	0.26227405043495217
Skap2	0.4586882527381022
Hoxa1	0.011777005280409317
Hoxa2	0.0059550581974116105
Hoxa3	0.01697694751122355
Hoxa4	0.01538526274053412
Hoxa5	0.09582777376150803
Hoxa7	0.13344379977561316
Hoxa9	0.034410097725165255
Hoxa10	0.01586796463360385
Hibadh	0.2987789549707708
Gm44434	0.003354905635961437
Gm43966	0.005279276487216326
Tax1bp1	1.398402749786436
Jazf1	0.014088263194910971
Creb5	0.3182009831313848
Gm44080	0.010678736358064269
Tril	0.022992543107317815
Chn2	0.02197885117357276
Wipf3	0.0030448284074604515
Scrn1	0.010097245003349114
Fkbp14	0.10497116209265749
Plekha8	0.04501257354792051
Mturn	0.03597749968237871
Znrf2	0.5168432912784648
Gm44185	6.100989024339575e-4
Nod1	0.10429663347863015
Ggct	0.5449673888056075
Gars	0.6758647399580344
Inmt	0.04617344793448453
Mindy4	0.01495274243146792
Aqp1	0.5000250879274615
Adcyap1r1	0.012802648585144513
Pde1c	0.003721720091298205
Lsm5	0.6072930528398
Avl9	0.20993724046255535
Kbtbd2	0.4279040052494806
Gm10209	0.009094787895047541
Fkbp9	0.5964776539464701
Nt5c3	0.43663214470641376
Gm3793	0.0030514375998140658
Vmn1r4	8.093819677030014e-5
Vmn1r12	0.0050428241730898936
Vmn1r13	0.16822404694261026
Vmn1r15	6.933913758315079e-5
Vmn1r16	9.714080398043165e-5
Ppm1k	0.03264616926552238
Herc6	0.04923950544549954
Gm37397	0.007734648716406567
Pyurf	0.12599204053414206
Lancl2	0.09211479599435733
Vopp1	0.14761009934304004
Abcg2	0.3622258342196266
Herc3	0.07598679667650331
Nap1l5	1.709686953645356e-4
Fam13a	0.013665058271676507
Tigd2	0.11173747979202228
Gprin3	0.003606507201020431
Snca	0.24529555172352005
Mmrn1	0.015267265300132086
Ccser1	0.010342595702563498
Smarcad1	0.17787808907692487
Hpgds	0.3013950357002688
Tnip3	0.17712537711144474
Ndnf	0.023914244016735368
Prdm5	0.032583749424786576
Mad2l1	0.12421627287446516
Vmn1r38	0.001242948911752996
Gng12	0.8682054089089135
Gadd45a	0.770020503167582
Serbp1	2.0253143733968573
Il12rb2	0.010322843242351843
Tacstd2	1.3044966726998088
Igkc	0.25510543047999706
Rpia	0.09083817568047106
Eif2ak3	0.1299516258457812
Thnsl2	0.025281927998777074
Smyd1	0.0012189476806893503
Krcc1	0.5419509051699182
Gm44321	0.013808649278719807
Cd8b1	3.8431847068679133e-4
Cd8a	0.018795069230783862
Rmnd5a	0.4058763251324778
Gm44130	0.0047843490968569
Rnf103	0.298441006154471
Chmp3	0.5434595033968989
Kdm3a	0.28607322659092155
Reep1	0.012843658563675857
Gm44769	0.001857674473812966
Mrpl35	0.33409791184670934
Immt	0.538425283641581
Ptcd3	0.20145388492683994
Polr1a	0.15871611630792298
St3gal5	0.0803776707331188
Atoh8	0.018949013991421338
Usp39	0.22003870701610012
0610030E20Rik	0.16933155423218496
Tmem150a	0.0811034750177978
Rnf181	0.2450025038140048
Vamp5	0.06632371797842354
Vamp8	0.9478142264964846
Ggcx	0.04307519976850533
Mat2a	1.2169988633957345
Particl	0.0033888964583948466
Sh2d6	0.0037650984009232145
Capg	1.3918467097263079
Elmod3	0.06309618875819453
Retsat	0.07155269157813005
Gm45053	0.03746649170643214
Tgoln1	0.8665964251059943
Tcf7l1	0.07612192807664592
Gm37969	2.1159189297955563e-4
Gm37736	0.010215368160307948
Kcmf1	0.9252364531404996
D530018E20Rik	0.06511597709009863
Tmsb10	2.9569451369815303
Dnah6	0.01034029407976307
Suclg1	0.4176534769154312
Gm9008	0.04428760198115025
Reg1	0.019424542000559427
Reg3g	0.02388101649578064
Gm44228	0.013855301349433054
1700097M23Rik	0.01667527787025733
Gcfc2	0.01263868558611326
Mrpl19	0.16143780380411607
Eva1a	0.17966081650698346
Tacr1	0.02662039314188595
Pole4	0.5969337316930556
Hk2	1.0037691353466076
Sema4f	5.676112176292233e-4
M1ap	0.0072250769635808475
Dok1	0.04440731421734275
Loxl3	0.10239255356162953
Htra2	0.10984219421798148
Aup1	0.3376589721471668
Dqx1	0.038975806360247514
Pcgf1	0.05375962064971614
Lbx2	0.006840189600519147
Mrpl53	0.018862373816653986
Mogs	0.1269531084997775
Wbp1	0.07258257519042918
Ino80b	0.13102740742579905
Rtkn	0.22458117485674112
Wdr54	0.004998356877288335
Dctn1	0.35914093395235264
Mthfd2	0.7682180917124966
Gm43890	0.00629318784704496
Mob1a	0.9582380709857841
Bola3	0.24534349242805534
Tet3	0.5890223448375006
5430434F05Rik	0.008142159281926126
Dguok	0.09398718823006826
Actg2	0.01727380805961979
Stambp	0.08186325427747324
Cd207	0.03362490579764349
Tex261	0.2464623793801527
Nagk	0.1711743542250378
Paip2b	0.15899743076517517
Zfp638	0.29712257386360086
Gm44750	0
Dysf	0.05041622382909584
